Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,^GSPC,type
2015-01-30,-0.003976316258447949,0.008640813357511885,-0.016380087537931534,-0.016358147922589522,-0.0124536779039319,-0.01815966057636839,-0.022307411191860665,-0.01575490321953188,-0.010941616729540646,-0.013077099006318498,daily
2015-02-02,0.008976270150408893,0.03011757155245267,0.01595238057301836,0.014734355925210555,0.010223427113736923,0.011800227800109019,0.004336389108452517,0.005614125944997774,0.008961049218468391,0.012879170000215516,daily
2015-02-03,0.021789072751880745,0.02698934251825641,0.01654362269479483,0.016120557621276628,0.011347003029159563,0.008810352094336109,0.0037024467842822887,0.006724803526897415,0.021018033730125358,0.014336238577453099,daily
2015-02-04,-0.0065278975814068736,-0.0166398112001295,-0.002527868345100865,-0.007669703866692819,0.0019601763586965778,0.00040800803911802356,-0.012186476257925141,-0.012628104365858261,0.006633148481115037,-0.0041647065724529616,daily
2015-02-05,0.02386375989465231,0.014261840255506844,0.010071179098838166,0.00855784937877575,0.009258882008971922,0.005084956342739111,0.00910254570581804,0.016754348954551895,0.006179781888521216,0.010238810710909235,daily
2015-02-06,-0.002401173521172131,0.00025056352745982157,0.007902331876998035,-0.0023104060624618956,-0.00315779362530298,-0.00447346584841189,-0.04205880715267288,-0.009129815108052268,-0.0015067325408383207,-0.00342402761187852,daily
2015-02-09,-0.0012028482270973863,0.0010017010721110116,-0.004983698370024588,-0.002672650327433278,-0.0014610906471152329,-0.007568785323529451,-0.008844826151708625,-0.01182063982890365,-0.0038464485733249744,-0.004256239310481708,daily
2015-02-10,0.007393381900020113,-0.0005009853311625429,0.007878972987830267,0.0055155653184015265,0.014754340554822184,0.011636208614543293,0.02037602255139427,0.016681308291217264,0.012174105521888502,0.010618979554062366,daily
2015-02-11,-0.001593639801164487,-0.007036682574627599,0.0,0.00035460026350483953,0.003834240020173326,0.004657331247610639,-0.021893810561404138,0.0009978593323224842,0.00027228487153770206,-2.9034010158247172e-05,daily
2015-02-12,0.01700310402323042,0.01302978767000598,0.009864265400254896,0.009356667327531142,0.013540824558331629,0.004635741027224065,-0.004567653409534306,0.003555593175797396,0.011755972782173706,0.009598295065916026,daily
2015-02-13,0.008394398635171392,0.02093878130187922,-0.0008183701964734747,0.004558199212084783,0.0063506415322553125,-0.004635741027223979,-0.015378439134083724,0.00396701702426698,0.0060270260688954766,0.004066459227779422,daily
2015-02-17,0.0011659235132998292,0.003043071301881398,0.0032697065610463043,0.0013983906519622709,0.00046914988413439317,0.00020215048292018578,-0.0008856277072623674,0.007185691559331382,-0.002272380687961546,0.0015962996977983961,daily
2015-02-18,0.00271438010809599,-0.011980812343180203,-0.00613887149052657,0.005574008267562759,0.0009370284954952395,0.005438437604675827,0.02343260666880272,0.0011225323383656242,-0.0005360277604796735,-0.00031435862322874816,daily
2015-02-19,0.0027075861776029034,-0.004684201056655655,-0.004113737456673064,0.001735429020673259,0.0035054991053611218,-0.006448975068135607,-0.011319470548167015,0.0016810539744159991,0.0030754760101647403,-0.0010626217157189283,daily
2015-02-20,0.002892708602587612,-0.004830679460381928,0.0073922304941998595,0.008460626712686492,0.005120389925994322,0.0028266037103964214,0.00021885909960766515,0.010445140100908492,0.007050280685585915,0.006107842721055837,daily
2015-02-23,-0.001156171674581192,-0.004106276523811124,-0.002457891273970662,-0.004307312130676123,0.0006957123473812065,0.0028190500933770995,0.006762233573652937,0.004561553576079488,-0.0009287056484105345,-0.000303385211985694,daily
2015-02-24,0.0042324709694621385,0.002739587185938687,0.004910347611373841,0.003963646579652555,0.003011186240776918,0.0034119085855000143,0.0073639049165393445,-0.001242118868372611,0.004764725010780477,0.002754972468831103,daily
2015-02-25,-0.002883810614963794,0.005455512504532367,0.0,-0.0020660852397752475,-0.006264221445116343,-0.0034119085855001414,-0.016536106858727542,-0.00041406579674965234,0.007630211143589577,-0.0007660169636026022,daily
2015-02-26,-0.006373902426324304,-0.018722323029262637,-0.0024524563374030417,-0.004491512197650655,0.006264221445116207,0.0014061375198652173,-0.006603612997159425,0.002758596247313604,-0.0031504390343149,-0.00147711863025381,daily
2015-02-27,-0.0023278587562216182,-0.004419745011551225,-0.0036886895014396964,-0.0046854861737824416,-0.0034749406886889064,0.004007424234688426,-0.00110511679909787,-0.004832834727992069,-0.0013150968343694455,-0.0029606830486323707,daily
2015-03-02,0.006581976130384369,-0.006984623108236746,0.00736441332341178,0.009176998371433107,0.007859435258816353,0.0017978222319428824,-0.019422532050324015,0.008957457133383827,0.011907544282112974,0.0061062381811330165,daily
2015-03-03,-0.0054168129267735425,0.0036890065698904954,-0.002857214441208593,-0.0063976237727706555,-0.00669984675347587,-0.003799475400996359,0.006068237884561967,-0.009095803860992962,-0.0027359521175465574,-0.004548872603817568,daily
2015-03-04,-0.0034980812594452965,-0.0013976742435830624,-0.006151398129738869,-0.007836393243614211,-0.003948869261767794,-0.007037611382203369,-0.005617238262487351,0.004833754640379117,-0.005230346327106787,-0.004398161230154572,daily
2015-03-05,-0.004291546057088207,-0.0059936183377534,0.004104995097728139,0.0006989100085103905,-0.0011638750473138262,0.003424177000693576,0.00785548757269093,0.0035756035172450607,0.0006553478924394133,0.001195365251036089,daily
2015-03-06,-0.013582040644872659,-0.018069842467911077,-0.007401227021374635,-0.013720492197444211,-0.012425619510390751,-0.019698143147337425,-0.03041537461670224,-0.019827389958800123,-0.011995444897417357,-0.014275356362467066,daily
2015-03-09,0.001386508935612796,-0.007188972455280586,0.004529471005557016,0.00934355284400232,0.004707306909965333,0.005522593421870087,0.0018422871571414623,0.006142982945482641,0.005686464796022925,0.003936662357975969,daily
2015-03-10,-0.015355870127817773,-0.014002749132923225,-0.021595716890599262,-0.018596094057438287,-0.020638771615389767,-0.014380027363543678,-0.001842287157141409,-0.01119677568848161,-0.015682070942547987,-0.017106820937141425,daily
2015-03-11,-0.001206621885767622,0.002922292508275283,0.00627772482106443,-0.0010733041674738646,-0.006492769417742056,-0.007685332744385841,-0.006474038722449813,-0.0005630980137945122,-0.005506463296495818,-0.001919520676484767,daily
2015-03-12,0.012397754686098822,-0.0063875479725292875,0.021461654455018173,0.012802590759156546,0.006492769417742034,0.014490168498428458,0.01884217948141487,0.013150553209930504,0.02013306191409051,0.012522702206037068,daily
2015-03-13,-0.009584724950107083,-0.0037445879610358635,-0.006965732211935658,-0.009229713795376958,-0.005528174689974514,-0.007840378090066831,-0.010296184283034046,-0.0019475699552272425,-0.00795169558737129,-0.006093237090196838,daily
2015-03-16,-0.0016064078502240676,0.013442636222708148,0.012260411978198157,0.016447284083837232,0.01174081734617577,0.012146694276627349,0.01710235455480398,0.021900129541281076,0.01164058759482069,0.013442909023855906,daily
2015-03-17,-0.011114430407232135,-0.0038414636163849572,-0.0024404876867807133,-0.004042041397516432,0.00023813884395002186,-0.00718760135422028,-0.0015840982941069729,-0.0028649573884866773,-0.0055387391047242406,-0.0033256977077820026,daily
2015-03-18,0.01512547830545948,0.028650277173711252,0.005684529923759104,0.011730619308352841,0.013483576171268075,0.006778173778763986,0.026590966882822246,0.012896084399450697,0.0088209611870857,0.012085101501628708,daily
2015-03-19,-0.01736338216033274,-0.015990239899202084,-0.009355517851891124,-0.006812045246610888,-0.0028238590244731416,-0.004513638582526917,-0.009304645741973101,0.0057833848989372535,-0.0014429232207415035,-0.004884489126950175,daily
2015-03-20,0.006418986652079386,0.014604145574986176,0.013485751423289961,0.005635441757250341,0.006438402338769604,0.012459771706946388,0.008955110377510213,0.0072090235781129015,0.011068026117521793,0.008972382193259682,daily
2015-03-23,0.0,-0.003517024875914462,-0.005681599424178844,-0.008438595140688324,0.0,0.0016330420483724746,0.000666694606251067,-0.002808234601491199,-0.0016946905466895664,-0.0017472566067133015,daily
2015-03-24,-0.003255251395907057,-0.006677001635569233,-0.008173758502706983,-0.0033602051909569137,-0.0032965243468465835,-0.005728244159963823,-0.011170759657711483,-0.008740441797247703,-0.005233127122554982,-0.006158345701590925,daily
2015-03-25,-0.011271493280100185,0.012920785683249168,-0.016132681227192337,-0.01715248975396276,-0.026043807012014874,-0.0024649221145872074,-0.011751655928673005,-0.018401482383406047,-0.016398143220274924,-0.014665926527239062,daily
2015-03-26,0.002264034765419993,-0.0011678538776271217,-0.0008341442213536072,-0.00270666230763781,0.000726119619247151,-0.004328710303136846,-0.008446424261191703,-0.002341449753029418,-0.006286314712075594,-0.0023803307374738966,daily
2015-03-27,-0.000411243790974519,-0.008212232454412318,-0.0012531558897584329,0.0037874966080994246,0.0007253831798146793,0.006177971265130529,0.005943083543662345,0.007144728911351749,0.0050855072154810076,0.0023657607295033602,daily
2015-03-30,0.013486403521193522,0.02123846642492994,0.014520426760245038,0.013943831260008595,0.012013788608244634,0.010009333563482041,0.012231133627428059,0.010080250167817719,0.010226485183997429,0.012162382647149434,daily
2015-03-31,-0.009995136203788967,-0.005911840554028003,-0.007026616418468977,-0.009991097675561254,-0.010323550272185584,-0.00939367241088853,0.00022496046610536683,-0.017500990159226452,-0.004369783973266107,-0.008834686217530795,daily
2015-04-01,0.0028658367173370605,-0.00025750377113139465,-0.0008295248524225892,-0.00665688715093977,-0.001448630665296484,0.0012301863546921588,0.0009000086204661772,-0.010120013881588926,-0.004389307056315976,-0.0039732542018475255,daily
2015-04-02,0.0010215745980982683,0.0020608317423254506,0.004968826662781168,0.0005414830432428146,-0.0002416076707624258,0.00673973026459053,0.001797224681243725,0.003060761510340446,0.008891479913249178,0.0035234523037141535,daily
2015-04-06,0.007932434611492829,0.017852844984865647,0.0016506850889946843,0.00754830727173995,0.009622383585962008,0.00790669253005921,0.013820886830809785,0.0015268430799866605,0.004745082862516293,0.006587072647165644,daily
2015-04-07,-0.0016218211752889742,0.0006318054207809069,-0.0053749735895621915,-0.00233003226135667,-0.0021572690560052008,-0.004655455990059923,-0.011578645133091859,0.002354693529576418,-0.005538199548157506,-0.002064032708587167,daily
2015-04-08,0.0028366078134401122,-0.008116496218948957,0.003724288500567304,0.0034041528256666675,0.003114310065530451,0.0016221805406132555,-0.0029160667583590172,0.008405239167679872,0.009343875615387494,0.0026789415573472003,daily
2015-04-09,0.0028287764315980744,0.01591704144652512,0.0016506850889946843,0.004817497599127484,0.0026274083239085063,0.0028312604914981065,-0.0042767040247968235,0.007518290416661589,0.0009165466491758027,0.004447575873625805,daily
2015-04-10,0.0028209886883394553,0.004376924903675969,-0.00041254990723942016,0.013963878099961654,0.003809956217160316,0.0018165640897352116,0.007416329079652091,0.008542906077721183,0.0033970283365240416,0.005189376899456221,daily
2015-04-13,-0.004031860641871725,-0.01003265457945831,0.0037060055822651142,-0.00952382808271879,-0.0028559246485292352,-0.004647824581233336,-0.009900691497805952,-0.005415497960734455,-0.005493179442236425,-0.004591806820961145,daily
2015-04-14,0.004233089865633541,0.01786298895231204,0.0,0.0012398833448542897,-0.003103469909304458,0.002225280541547445,0.004962445719277261,0.0016277682195837734,-0.0005245273685555293,0.00162843225851382,daily
2015-04-15,0.009609507682075975,0.023614238742878574,0.0036922035585269177,0.001768060277697757,0.008806467046386357,-0.002833393503596683,0.002472445784314248,0.002572171398629684,0.0,0.005134989044995592,daily
2015-04-16,-0.0021937773074822892,-0.0022999276539067658,0.0016373875665466127,-0.002122097096374644,-0.003560521317218815,0.003641388411495908,-0.006530549340082862,-0.0005408397056317208,0.0019662651760266924,-0.0007787467579851993,daily
2015-04-17,-0.009228156820460109,-0.007298602914775443,-0.013583957060183918,-0.012112609698794718,-0.013889154694979243,-0.009332269924358618,-0.0036217312085844175,-0.008694453480409026,-0.014908979766016387,-0.01137570418905323,daily
2015-04-20,0.007229317035322082,0.0037775453780680666,0.004136236028442492,0.011581113696947858,0.016976103316644432,0.003459176060183101,0.014854745564076323,0.006120950831105703,0.010972122895397365,0.009192748586536723,daily
2015-04-21,-0.007430719325845187,-0.010637451558024548,-0.004965312667711212,-0.0012407353882127846,-0.00047451683132693624,0.0018261603588794297,-0.008976343382538462,0.006622842614776234,0.0010518649286765745,-0.001481702504767951,daily
2015-04-22,0.0020138287363893614,0.006615584383245871,0.007026616418468993,0.004247860968595939,0.010147728854020674,0.0006080488383512502,0.0020269035342301614,0.0016155251567240006,0.0009187267659159388,0.005074582853386292,daily
2015-04-23,0.0026115371767051368,0.006815042033480001,0.001646226652915273,-0.001060233735555224,0.003983332645032815,-0.0034505435548124555,0.005608394004916954,0.0037590515742805604,0.004973566194947476,0.0023549408425523675,daily
2015-04-24,0.008391801913776269,-0.005716387443613648,-0.0016462266529152442,-0.004252459125336652,0.00861585460670167,0.00020326639606761242,0.010016628515700867,-0.0032207741063571653,0.013487637791204947,0.0022502668247534868,daily
2015-04-27,0.008716697057555033,-0.0010986545898664254,-0.003713650222004359,-0.00035492115787590344,0.0027786594805611015,-0.005504523529951195,-0.012032184762259148,-0.01831472445093578,-0.008798182012163008,-0.004149913240734652,daily
2015-04-28,0.0013794444531078452,0.004994447179217206,0.005770476377914554,0.0017744177489708828,0.0032315414606070916,0.0010218381306640527,0.007147725010560633,0.004916971078923287,-0.0035151969580904476,0.0027654044373465075,daily
2015-04-29,-0.000590729524014068,0.00774620489129333,-0.0004105995029949929,-0.004977120042832231,-0.004851788884685157,-0.009025581747798233,-0.0042378978980488705,-0.009170438678743658,-0.00680440824084339,-0.003747348127573222,daily
2015-04-30,-0.006327300886953987,-0.0031394306667795594,-0.007843766432115342,-0.008769640130763597,-0.013992749211255661,-0.003302553149589882,-0.011690581541562498,-0.014123569266183566,-0.011223239377918534,-0.010180553033248205,daily
2015-05-01,0.01632775455953459,0.0022952040119336077,0.008665508704798227,0.0125050066695171,0.01213846420810845,0.009055827300537219,0.0056376668223478196,0.013436210355529868,0.013715198810934697,0.010863776563455257,daily
2015-05-04,-0.0027353684867119075,-0.0025372501008162837,0.009812236563238378,0.0015963747627460588,0.0009277230284359933,0.0014328739123796838,0.007392944697704141,0.006309116928682925,0.0020934080407930696,0.0029364331477630206,daily
2015-05-05,-0.011412348197958676,-0.012416330792954466,-0.00899105046236032,-0.013562219923394155,-0.015653123876654573,-0.008010738043562633,-0.022574359169907906,-0.01265848174513121,-0.01051136834640651,-0.0119080033585301,daily
2015-05-06,0.00019745289599140678,-0.003927711112251104,-0.0049383344528310495,-0.0005391615088690433,-0.00851250864811041,0.0030886601501877403,-0.00549413902995468,-0.003884672977005595,-0.0041030336490189764,-0.004465681140931977,daily
2015-05-07,0.00434360601516143,-0.01088022432328192,0.0069888865863659815,0.005199896060008427,0.007334616782877572,0.002463910062144669,0.003666173438480481,0.004715116067328936,0.005158849778059875,0.003766710469475405,daily
2015-05-08,0.01583143574071179,0.016276732713838886,0.014236858423213055,0.011733116598467427,0.014277905027582426,0.008373608846100384,0.007065748377821892,0.016057275668076423,0.010630813047548015,0.013368147987361164,daily
2015-05-11,-0.004664784713932977,-0.019015258056984494,-0.0036419936317293026,-0.0008840340078603608,-0.005126062680211001,-0.00407600733039897,-0.006837124257852055,0.0005445600862677796,-0.004448231308452855,-0.005102556456082039,daily
2015-05-12,-0.01057568513307499,0.00460132465786321,-0.003654366462658327,-0.0010620050125540164,-0.005387013842028315,-0.0022484822715181617,-0.0011438303710459567,-0.0064161333322263975,-0.0018376575039219484,-0.002953996439367266,daily
2015-05-13,-0.0011824690093015736,-0.002609199884678036,0.0004064920631171702,0.002122965421954851,0.00421848254807114,-0.0004096345902291162,-0.00989291158086751,0.0010951070057419366,-0.006325651284770565,-0.0003050012906516677,daily
2015-05-14,0.010393490631802853,-0.0003731524183049911,0.008906860352183769,0.010022117534145246,0.016007825729178603,0.01523951498118592,0.011494206292279926,0.013722400476526763,0.004484837166773344,0.010721604261760033,daily
2015-05-15,0.0048653367126193685,0.003974740152926556,-0.004442929176375329,-0.0008753035269305372,-0.003227472458692244,0.003221332217923093,0.01294458054388815,0.0020214937702752226,0.007996224046272602,0.0007681188278664758,daily
2015-05-18,-0.004475070292079063,0.000867240063027095,0.005651662912238934,0.0019243328286084101,0.004836962224153345,-0.00322133221792304,0.0038286256728106605,0.005907596934793925,0.0037795679559030205,0.003043312472570502,daily
2015-05-19,-0.0048875849778935165,-0.014345551425341956,0.005619901041882361,-0.0028004031830590856,-0.002530391135994657,-0.002624839879990173,0.002244895513665484,0.004674703728437945,-0.0002605840737406804,-0.0006435815978420154,daily
2015-05-20,-0.0005877190420355928,0.0018826748300472358,-0.0028060026151714395,-0.0036867561400945143,0.0006907056248055756,-0.0022265956814163964,0.0015682145484353842,0.0013317300278415276,-0.0011712828633143085,-0.0009309494507940488,daily
2015-05-21,0.003523098485904919,0.009361890225195952,-0.0024118926227207137,0.005438130021475751,0.004364286075568893,0.002226595681416314,-0.00044777560578179704,0.00013290505414613224,0.0039001814204550176,0.0023351459087448084,daily
2015-05-22,-0.001172614882278719,-0.0036095092456317275,0.00040265731131218757,-0.004558988486348328,-0.0006877961484410853,-0.004254726232907261,-0.0015696494411202488,-0.00239737765656448,-0.0016882001285488557,-0.0022363851494835974,daily
2015-05-26,-0.012598700954210812,-0.015962255050281857,-0.011326749266466813,-0.010956102882948,-0.014555296801551675,-0.007950314278059359,-0.006301879184428863,-0.010188162008177699,-0.007174419185959738,-0.010335204907502334,daily
2015-05-27,0.006515922916992374,-0.0017749852653505221,0.010924091955154782,0.006376070829101252,0.01867539165565436,0.00632448960191711,0.00405627955587281,0.01152046357978561,0.007434284839229363,0.009120918929110081,daily
2015-05-28,0.002554977590112689,-0.003942393748835792,-0.0012075495980127294,-0.0047783612975317805,-0.0020579255308512574,-0.0014246250286374701,0.002245599628555955,0.0006654552901142942,-0.0016903911245743912,-0.0012675639174870542,daily
2015-05-29,-0.00649924198138836,-0.00114752927656343,-0.008903253888721747,-0.00998397432716007,-0.007351115086811533,-0.0063337441839186005,-0.0015712617988759476,-0.0025315534458971475,-0.00692261286521733,-0.006338515184097658,daily
2015-06-01,0.00039508962174848977,-0.0025547475508302634,0.000812744850085317,0.004469751453689454,0.002762905029918325,0.0,0.0013473129961376598,0.003995056332386423,0.0028795143381477634,0.002057343499147661,daily
2015-06-02,0.003155485180006816,0.006882558342918856,0.0016229252573561413,0.0019602567229319062,-0.002071662558549693,-0.0026680411872492685,-0.013328824382137902,-0.006533891773425754,0.0022187507679967086,-0.0010091051653478204,daily
2015-06-03,0.0009838866751215687,-0.006882558342918918,0.008479705417282832,0.0049721222571135195,0.0020716625585495774,-0.000616778711582567,-0.014893624473572715,0.001871265137526805,0.007793413674378318,0.0021166294697559994,daily
2015-06-04,-0.011871964364950962,-0.013649487941985223,-0.00888516058666384,-0.011222846451879102,-0.009239961609166564,-0.007223225203876969,-0.0013859687055683971,-0.006967863088785969,-0.00714136659549406,-0.008660562215101069,daily
2015-06-05,-0.004588644460704781,0.006976892537099624,0.0056632140670393235,0.0007161496536562612,-0.0032547828149297304,-0.014394569381594578,-0.012561052872295843,-0.0004034973806646597,-0.0028707978468809976,-0.0014372152327325357,daily
2015-06-08,-0.003605766715601271,-0.005680880783362011,-0.006069068071320777,-0.007366803305509065,-0.011238753941021975,-0.000420461099685403,-0.005869546901695585,-0.004989364603132146,-0.0070822823586525994,-0.006495560338305542,daily
2015-06-09,0.0006018965704143342,-0.00012989983870137628,0.0024327738367260626,-0.0001803966620957426,-0.0023566612308574164,0.004823485661307642,-0.002357152804347861,-0.0002701667307684062,-0.0010531741657318953,0.00041826551900276467,daily
2015-06-10,0.010375562758234683,0.012227655099610331,0.01407006075259072,0.009871814135554907,0.015456674393206981,0.009784446755440447,0.004944264477434376,0.012230013360885432,0.0102236570329558,0.011970491752514406,daily
2015-06-11,0.002378525713737552,-0.004487401568690381,0.003983823810145984,0.005698905590754085,0.0004645222715794622,-0.00041432484231803573,0.007953279094129,0.006789591966789797,0.0033854234898028916,0.0017371167565281324,daily
2015-06-12,-0.0059578569847025045,-0.011243059871052292,-0.004383426426461784,-0.0058777281409531715,-0.008865879087773358,-0.003945735039959629,-0.008893255314199086,-0.012415756371013498,-0.0045596823107544975,-0.007018874653102703,daily
2015-06-15,-0.006194410574136049,-0.002341629621299188,-0.004402493832714829,-0.008430981470521636,-0.006111925187915919,-0.007308993417415094,-0.0016471354530166302,0.0012083180922630157,-0.004711550427101525,-0.004633289621771348,daily
2015-06-16,0.005197309431858626,0.007785371018653863,0.005600362245243468,0.0009003542324599885,0.00658046714483092,0.010840231878824798,0.00469859429781686,0.004952457739218921,0.006016359507478243,0.005673730515753803,daily
2015-06-17,0.004178814578498775,-0.0024587929339612924,-0.001197868412528657,0.0026961257138311367,0.00046842402671740005,0.005376154742232414,0.008401753695443829,0.0009341046613797098,0.004553414985406864,0.0019776843950728407,daily
2015-06-18,0.008305322363421077,-0.0006482540382972182,0.009143388128044879,0.010001805095597501,0.008857914426163531,0.011074688052942205,0.013159315987305185,0.014039729215059261,0.011999866774011317,0.009854000054008836,daily
2015-06-19,-0.006728546461987166,-0.009322528499984314,-0.016833616673305563,-0.004869808939232845,-0.0083573473583715,-0.0013965422753637088,-0.009698127744868477,-0.0007789273641030442,-0.003518985429283338,-0.00531761523794962,daily
2015-06-22,0.0037771595076835666,0.012176709757949999,0.01524280282556596,0.006083379252012936,0.00819395399169816,0.0038972406460232346,-0.0014030376663323296,0.007762821984360232,0.005536549937060983,0.006076367981542122,daily
2015-06-23,-0.002781910242082552,0.0032480799069882407,0.0019883791993525394,-0.002500581554629796,0.0006991644460314169,-0.004307800776085907,-0.013666737502941116,0.001963713877794323,0.0039725871844237355,0.0006356664251933869,daily
2015-06-24,-0.01281575750114311,-0.006245864892321653,-0.008378329894868157,-0.009342291964579178,-0.0046702553856839205,-0.004533406329816415,-0.007860346081407359,-0.010122915129528402,-0.006930122429023719,-0.007380465718305258,daily
2015-06-25,-0.0008063928382397112,-0.010233486362298264,-0.006027709585772627,-0.007792062905975004,-0.002344395674825437,-0.0018607540118368135,-0.006717818139312194,0.005534283989149645,-0.0007730726150703307,-0.0029780041565964136,daily
2015-06-26,-0.003839271366243066,0.003291347595674765,0.003219337810256798,0.001817570412841405,-0.008482460895311378,0.0020668829875186935,0.0060003379545160275,-0.0014464218218820744,0.003987405464964701,-0.00039015574492238484,daily
2015-06-29,-0.023559543441834186,-0.019108663120483368,-0.024401342408713174,-0.019065814823872925,-0.021526438493457617,-0.015607140812425707,-0.005278152398730239,-0.024781223100113773,-0.02285233186542655,-0.02108696950861153,daily
2015-06-30,0.0031044017168504073,0.006942549750257699,0.003698712374209087,0.0005552875204662134,0.0009665748192851018,-0.001679510051757572,-0.002649787617729535,0.003501386335364123,0.004455618580728077,0.0026549623524674106,daily
2015-07-01,0.0055642392469519835,-0.012855152701004574,0.015062230459797132,0.004981719693884137,0.0067406112512812845,0.012734066737582615,0.006012074420677282,0.010696127056095548,0.011311359856239368,0.006912096434637041,daily
2015-07-02,-0.0030871494347236485,0.004437785331102745,-0.0044545945933307605,-0.001842179472811262,0.0014382879933375501,-0.0008304341176570713,0.012389768411008244,-0.004665644421099702,-0.0019410329788007265,-0.00030807018954653404,daily
2015-07-06,-0.008280184846220867,-0.013236582226812971,-0.004066635766456576,-0.0038799065895904466,-0.004080724494230344,-0.0008305965955274725,0.0040175511914443095,-0.00040080521126275345,-0.0019446965490042996,-0.003869232698897424,daily
2015-07-07,-0.0033312087961434927,0.009068314928997854,0.0020353266154583363,0.008112340701593066,0.0014419871958357433,0.020360623364346,0.02446213673930377,0.004800608964580637,0.008657637435219759,0.006062560593868743,daily
2015-07-08,-0.02214100855090238,-0.020417201269443498,-0.017641217684743467,-0.018158674600025453,-0.016469319537038497,-0.011260425988032891,-0.005306919018413938,-0.017310000921853325,-0.019226361456018335,-0.016792964912141516,daily
2015-07-09,0.002980511400390823,0.005075104291286414,0.007833624338454791,0.0024277668791460624,-0.003914655626405294,0.0008235978916096903,-0.01116859386915437,0.005399344709996691,0.004188338554618133,0.0022596476448199895,daily
2015-07-10,0.01393317797998019,0.005457878523868264,0.011838902497286816,0.010391585959780266,0.01580955881234376,0.011657735770047275,0.0053674283044531585,0.013372966114258044,0.014394583213762737,0.012262986385007718,daily
2015-07-13,0.010842375296810666,0.007051045454822231,0.012102190166955268,0.011015897585762383,0.015088356313401488,0.009309732907457364,0.0004649927846297161,0.00846590175969452,0.014317201754316507,0.011005268507355188,daily
2015-07-14,0.005583898792556254,0.007135533091739798,0.0024029842126290914,0.002734423253830644,0.0037954696359473006,0.001610544478604957,-0.0013962550854917908,0.009960730946924689,0.0012684073938615292,0.00444327323650017,daily
2015-07-15,-0.007867746122692167,-0.017730913307814462,0.008364748010155978,-0.0041966564521264274,0.0002373650023246386,-0.0026185175844669686,0.00487938658804806,0.0013031248906124147,-0.0010147931582645,-0.0007352563007372865,daily
2015-07-16,-0.002497513874940432,0.0013647726381724875,0.009867639035805474,0.004561051984793341,0.01270298042956926,0.01023223929253027,0.014726543427865361,0.004677546316110608,0.0060719622369098634,0.007982733444475738,daily
2015-07-17,-0.006899879000453771,-0.012211256096365676,-0.002753255984777291,-0.00036439553266687,0.015309971692750125,-0.0005992098074833702,-0.009870725394695681,-0.002206230258834004,-0.0017671882294264104,0.00110557162445071,daily
2015-07-20,-0.008428584277658585,-0.013340995719688272,0.0011812021637367855,0.0001823825986483464,0.005280871454265398,0.0017958444373136382,-0.00508779132367854,0.0032428647366969433,0.0005053999484255569,0.0007709366240016023,daily
2015-07-21,-0.006154722650460203,0.00041962936797062823,-0.0011812021637368402,-0.010799273262099255,-0.006662833645647479,-0.002395210483096734,-0.009083579301130228,-0.004412870451077847,-0.0031617799124804102,-0.004270796242723094,daily
2015-07-22,-0.004267018100373503,-0.008143628527345542,0.007455430224622432,-0.004426691154911288,-0.01626830506364106,0.0021958876735775094,0.004436166003591011,0.0022089285824001114,0.004802054057635723,-0.00239056502019028,daily
2015-07-23,-0.014646220957420807,-0.000846301760790025,-0.008637462454767169,-0.009285112517369163,-0.0021107766879294443,-0.0037959217447691655,-0.015020511787641978,-0.003640902679534619,-0.005943194858816023,-0.0056922102113794535,daily
2015-07-24,-0.022157363975166728,-0.019376653473831756,-0.009508956571554643,-0.013145739152899183,-0.005415045657016966,-0.0056201109163931465,0.0009454765532010761,-0.02532760083913824,0.0,-0.010761020696661188,daily
2015-07-27,-0.011153287040097035,-0.014490817795369771,-0.007191126472113864,-0.0049268524667008436,-0.00901121493173875,-0.0006038679643770012,0.012676387978102973,-0.0009353777913319016,-0.007510506718371934,-0.005791755065064178,daily
2015-07-28,0.020646823687823165,0.028207331017150672,0.00400108282958611,0.019191416124647327,0.009011214931738825,0.011215343145107134,0.004654278145094319,0.017891499582227594,0.007764580869456754,0.012310073801889353,daily
2015-07-29,0.007224670746752137,0.01353074936388434,0.009934645652110996,0.01222498461895871,0.006588451795751548,0.003380372082026895,0.0037079132281875237,0.0017061136811827998,0.010217874131767318,0.007292142927383681,daily
2015-07-30,0.005005263416855789,-0.007024307351043327,0.0,-0.000921302960726613,0.0018744693794101937,-0.003380372082026856,0.00737514307228638,-0.0014435049968843042,0.0036326082110725846,2.836690402236809e-05,daily
2015-07-31,-0.002608351785877576,-0.022094774815019595,-0.003167996258911909,-0.0009215560117968005,-0.003283188283539408,0.001990075348771508,0.010052428708469759,0.0057616192354915455,0.003121334386725605,-0.002274103801051709,daily
2015-08-03,-0.007865190520510344,-0.021268494068099324,-0.0011905908454736608,-0.004807045487243642,-0.005416119687952919,0.001390296733255408,0.005214879389125688,-0.0007833252197058913,-0.003371698653014986,-0.0027606939449045503,daily
2015-08-04,0.004377116204666654,-0.0033914636860591903,-0.0015902344670169167,-0.0005558886652783125,-0.005920523198489913,0.0,-0.016186286039524,-0.0005232732757276275,0.004243629968638844,-0.0022522391669328678,daily
